typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;datum_hodnoceni_od;datum_hodnoceni_do;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;oop;pracoviste;poznamka;Poznámka
Stanoviště;CZ0214014;Podlesí;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;MINIMI;NA
Stanoviště;CZ0214014;Podlesí;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;MINIMI;NA
Stanoviště;CZ0214014;Podlesí;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2024-07-06;2024-07-06;10;NA;NA;NA;12;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-05-09;2014-05-31;128;0,7805;1.82;hektary;13;3;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;SDF;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-05-09;2014-05-31;129;1,6691;1.7;140;11;3;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;VMB2;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-05-09;2014-05-31;132;2;NA;140;8;3;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;MINIMI;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;MINIMI;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;MINIMI;NA
Stanoviště;CZ0214042;Padrťsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-05-09;2014-05-31;10;NA;NA;NA;12;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-07-19;2014-07-20;128;1,0958;2.63;hektary;13;3;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;SDF;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-07-19;2014-07-20;129;1,8587;1.9;140;11;3;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;VMB2;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-07-19;2014-07-20;132;1,1413;NA;140;8;3;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;MINIMI;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;MINIMI;NA
Stanoviště;CZ0214045;Prameny Klíčavy;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-07-19;2014-07-20;10;NA;NA;NA;12;NA;2025-11-03;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2013-07-05;2013-07-12;128;6,3665;6.13;hektary;11;3;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;VMB2;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2013-07-05;2013-07-12;129;1,9246;NA;140;8;3;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;VMB2;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2013-07-05;2013-07-12;132;2;NA;140;8;3;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;NA;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;NA;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;NA;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;NA;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;NA;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;MINIMI;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;MINIMI;NA
Stanoviště;CZ0214050;Žehuňsko;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2013-07-05;2013-07-12;10;NA;NA;NA;12;NA;2025-11-03;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, AOPK ČR - RP Střední Čechy, Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;NA;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2015-05-23;2015-05-23;128;1,1583;1.15;hektary;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;VMB2;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2015-05-23;2015-05-23;129;2;2;140;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;VMB2;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2015-05-23;2015-05-23;132;2;NA;140;8;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310008;Rybník Růže;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2015-05-23;2015-05-23;10;NA;NA;NA;11;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2009-08-27;2009-08-27;128;1,0621;1.22;hektary;13;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;SDF;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2009-08-27;2009-08-27;129;2;2;140;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;VMB2;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2009-08-27;2009-08-27;132;2;NA;140;8;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310009;Velký Hodonický rybník;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2009-08-27;2009-08-27;10;NA;NA;NA;12;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-05-20;2014-05-20;128;9,7831;9.78;hektary;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;VMB2;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-05-20;2014-05-20;129;2;2;140;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;VMB2;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-05-20;2014-05-20;132;1,0459;NA;140;8;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310017;Pláničský rybník-Bobovec;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2014-05-20;2014-05-20;10;NA;NA;NA;11;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2012-07-26;2012-09-22;128;10,1484;16.34;hektary;13;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;SDF;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2012-07-26;2012-09-22;129;1,7019;1.8;140;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;VMB2;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2012-07-26;2012-09-22;132;1,1835;NA;140;8;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310019;Zelendárky;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2012-07-26;2012-09-22;10;NA;NA;NA;12;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2002-05-11;2012-07-17;128;0,4336;0.43;hektary;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;VMB2;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2002-05-11;2012-07-17;129;1,1043;1.2;140;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;VMB2;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2002-05-11;2012-07-17;132;1,0695;NA;140;8;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0310035;Vltava Rožmberk-Větřní;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2002-05-11;2012-07-17;10;NA;NA;NA;11;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310074;Osika;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2015-05-22;2015-05-22;128;58,1421;26.54;hektary;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;SDF;NA
Stanoviště;CZ0310074;Osika;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2015-05-22;2015-05-22;129;1,1737;1.2;140;11;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;VMB2;NA
Stanoviště;CZ0310074;Osika;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;2015-05-22;2015-05-22;132;2,0869;NA;140;8;3;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310074;Osika;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310074;Osika;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
Stanoviště;CZ0310074;Osika;Přirozené eutrofní vodní nádrže s vegetací typu Magnopotamion nebo Hydrocharition;3150;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-03;Krajský úřad Jihočeského kraje;RP Jižní Čechy;NA;NA
